10065,JPY,EUR,2017-0-2 0:50:00.0,6342
10066,AUD,EUR,2017-9-18 9:38:00.0,2599
10067,GBP,XYZ,2017-1-19 1:3:00.0,9216
10068,ABC,XYZ,2017-10-23 10:7:00.0,4373
10069,GBP,ABC,2017-9-22 9:34:00.0,6175
10070,AUD,CAD,2017-1-19 1:47:00.0,1336
10071,GBP,JPY,2017-1-16 1:36:00.0,7013
10072,CAD,AUD,2017-11-1 11:13:00.0,1104
10073,CAD,JPY,2017-3-12 3:52:00.0,1767
10074,EUR,JPY,2017-6-4 6:12:00.0,7206
10075,USD,AUD,2017-4-25 4:49:00.0,4621
10076,AUD,JPY,2017-5-8 5:24:00.0,3057
10077,ABC,GBP,2017-6-25 6:25:00.0,6359
10078,USD,EUR,2017-0-10 0:50:00.0,5426
10079,JPY,XYZ,2017-8-19 8:43:00.0,2355
10080,CAD,JPY,2017-7-20 7:12:00.0,7655
10081,USD,CAD,2017-8-27 8:51:00.0,9115
10082,AUD,EUR,2017-5-26 5:26:00.0,1807
10083,XYZ,CAD,2017-7-3 7:47:00.0,426
10084,USD,AUD,2017-0-1 0:57:00.0,4093
10085,EUR,XYZ,2017-10-7 10:23:00.0,5537
10086,USD,GBP,2017-0-1 0:57:00.0,7009
10087,JPY,GBP,2017-4-5 4:29:00.0,445
10088,JPY,ABC,2017-4-22 4:34:00.0,9850
10089,AUD,CAD,2017-9-11 9:11:00.0,3416
10090,JPY,JPY,2017-4-12 4:32:00.0,2032
10091,USD,JPY,2017-8-4 8:52:00.0,8492
10092,USD,JPY,2017-0-20 0:56:00.0,6844
10093,CAD,EUR,2017-7-14 7:50:00.0,7277
10094,GBP,ABC,2017-5-6 5:42:00.0,551
10095,AUD,EUR,2017-9-18 9:54:00.0,2999
10096,EUR,USD,2017-2-4 2:4:00.0,2442
10097,ABC,EUR,2017-10-26 10:50:00.0,3320
10098,ABC,USD,2017-10-12 10:28:00.0,9326
10099,JPY,EUR,2017-4-14 4:6:00.0,9118
10100,XYZ,XYZ,2017-7-23 7:55:00.0,6750
10101,GBP,AUD,2017-1-9 1:45:00.0,2270
10102,ABC,EUR,2017-10-18 10:34:00.0,8608
10103,JPY,JPY,2017-0-20 0:36:00.0,4528
10104,AUD,ABC,2017-5-10 5:38:00.0,2387
10105,JPY,USD,2017-4-16 4:28:00.0,3884
10106,EUR,XYZ,2017-6-15 6:35:00.0,6337
10107,USD,USD,2017-8-8 8:16:00.0,7416
10108,ABC,EUR,2017-2-26 2:22:00.0,3152
10109,AUD,GBP,2017-9-17 9:33:00.0,7110
10110,XYZ,ABC,2017-3-18 3:34:00.0,645
10111,GBP,EUR,2017-9-10 9:18:00.0,5123
10112,GBP,CAD,2017-1-19 1:19:00.0,8148
10113,JPY,CAD,2017-8-11 8:15:00.0,2951
10114,ABC,XYZ,2017-10-27 10:55:00.0,3949
10115,AUD,XYZ,2017-9-15 9:23:00.0,6436
10116,XYZ,XYZ,2017-11-15 11:35:00.0,2670
10117,JPY,JPY,2017-4-8 4:16:00.0,912
10118,EUR,USD,2017-6-4 6:36:00.0,1994
10119,AUD,ABC,2017-1-18 1:54:00.0,3147
10120,XYZ,CAD,2017-7-19 7:15:00.0,4674
10121,GBP,ABC,2017-9-10 9:2:00.0,3983
10122,XYZ,AUD,2017-11-25 11:57:00.0,9276
10123,USD,USD,2017-8-24 8:32:00.0,4720
10124,GBP,ABC,2017-1-14 1:6:00.0,1415
10125,ABC,AUD,2017-6-1 6:17:00.0,6963
10126,USD,CAD,2017-4-11 4:19:00.0,6131
10127,CAD,JPY,2017-7-24 7:56:00.0,8591
10128,GBP,XYZ,2017-5-19 5:19:00.0,8776
10129,JPY,AUD,2017-4-21 4:37:00.0,2777
10130,ABC,EUR,2017-6-14 6:18:00.0,7656
10131,EUR,JPY,2017-2-16 2:40:00.0,5758
10132,ABC,CAD,2017-2-7 2:27:00.0,7745
10133,EUR,AUD,2017-2-21 2:13:00.0,5927
10134,GBP,AUD,2017-1-21 1:25:00.0,8686
10135,XYZ,GBP,2017-7-25 7:33:00.0,1824
10136,GBP,GBP,2017-9-17 9:45:00.0,9394
10137,ABC,EUR,2017-6-6 6:54:00.0,7824
10138,JPY,EUR,2017-8-2 8:22:00.0,8886
10139,USD,CAD,2017-0-15 0:43:00.0,9819
10140,JPY,USD,2017-0-16 0:48:00.0,6972
10141,CAD,GBP,2017-11-1 11:29:00.0,9332
10142,CAD,EUR,2017-3-14 3:10:00.0,5117
10143,XYZ,AUD,2017-7-17 7:21:00.0,8772
10144,CAD,EUR,2017-3-22 3:54:00.0,5509
10145,CAD,USD,2017-7-4 7:12:00.0,10331
10146,AUD,GBP,2017-9-1 9:37:00.0,7238
10147,CAD,USD,2017-7-8 7:20:00.0,4803
10148,ABC,GBP,2017-6-25 6:41:00.0,6791
10149,XYZ,ABC,2017-7-22 7:18:00.0,4397
10150,GBP,CAD,2017-5-3 5:19:00.0,436
10151,USD,AUD,2017-8-5 8:53:00.0,2197
10152,GBP,XYZ,2017-9-15 9:35:00.0,6696
10153,USD,GBP,2017-0-17 0:29:00.0,10233
10154,USD,ABC,2017-0-6 0:42:00.0,3582
10155,USD,ABC,2017-0-6 0:22:00.0,3366
10156,CAD,USD,2017-3-24 3:0:00.0,2035
10157,EUR,EUR,2017-6-22 6:38:00.0,7548
10158,XYZ,XYZ,2017-11-3 11:43:00.0,3814
10159,GBP,USD,2017-9-20 9:0:00.0,10217
10160,GBP,CAD,2017-5-7 5:15:00.0,4972
10161,GBP,AUD,2017-5-9 5:9:00.0,5902
10162,USD,GBP,2017-0-25 0:5:00.0,3001
10163,GBP,CAD,2017-1-11 1:19:00.0,9212
10164,EUR,AUD,2017-6-9 6:21:00.0,3119
10165,GBP,EUR,2017-5-2 5:54:00.0,4699
10166,XYZ,GBP,2017-3-21 3:29:00.0,5872
10167,USD,CAD,2017-4-11 4:39:00.0,8979
10168,GBP,AUD,2017-5-17 5:13:00.0,9590
10169,JPY,GBP,2017-8-1 8:57:00.0,3261
10170,AUD,USD,2017-1-24 1:36:00.0,7045
10171,GBP,CAD,2017-5-15 5:43:00.0,4068
10172,EUR,ABC,2017-6-18 6:42:00.0,3808
10173,CAD,XYZ,2017-11-23 11:35:00.0,10010
10174,JPY,CAD,2017-4-19 4:59:00.0,575
10175,AUD,CAD,2017-9-7 9:3:00.0,800
10176,JPY,USD,2017-0-12 0:4:00.0,9124
10177,AUD,CAD,2017-5-23 5:7:00.0,3336
10178,ABC,JPY,2017-10-8 10:20:00.0,802
10179,CAD,XYZ,2017-7-11 7:59:00.0,658
10180,GBP,AUD,2017-5-9 5:33:00.0,2222
10181,EUR,CAD,2017-6-23 6:35:00.0,1597
10182,EUR,XYZ,2017-10-19 10:51:00.0,3497
10183,EUR,EUR,2017-10-14 10:14:00.0,8356
10184,EUR,JPY,2017-10-20 10:4:00.0,1222
10185,CAD,XYZ,2017-11-7 11:39:00.0,4298
10186,CAD,EUR,2017-3-6 3:38:00.0,9445
10187,ABC,AUD,2017-2-1 2:49:00.0,2683
10188,ABC,EUR,2017-6-6 6:50:00.0,6312
10189,AUD,XYZ,2017-1-19 1:15:00.0,1012
10190,ABC,ABC,2017-6-26 6:10:00.0,4228
10191,ABC,AUD,2017-10-25 10:5:00.0,8491
10192,AUD,JPY,2017-5-12 5:48:00.0,4817
10193,XYZ,ABC,2017-7-18 7:14:00.0,8765
10194,XYZ,USD,2017-11-24 11:56:00.0,8887
10195,XYZ,GBP,2017-3-13 3:1:00.0,5904
10196,USD,GBP,2017-4-21 4:37:00.0,9033
10197,AUD,JPY,2017-1-16 1:4:00.0,5945
10198,USD,XYZ,2017-8-7 8:11:00.0,6935
10199,XYZ,USD,2017-11-8 11:48:00.0,1183
10200,AUD,USD,2017-1-24 1:20:00.0,1349
10201,AUD,ABC,2017-5-14 5:58:00.0,4459
10202,XYZ,ABC,2017-7-14 7:6:00.0,2125
10203,CAD,JPY,2017-3-16 3:32:00.0,9535
10204,ABC,JPY,2017-2-4 2:20:00.0,10546
10205,ABC,EUR,2017-6-18 6:34:00.0,944
10206,EUR,USD,2017-10-0 10:24:00.0,8066
10207,CAD,XYZ,2017-7-15 7:51:00.0,9930
10208,JPY,GBP,2017-4-21 4:57:00.0,2093
10209,AUD,CAD,2017-9-15 9:47:00.0,8168
10210,AUD,CAD,2017-9-3 9:47:00.0,2176
10211,AUD,JPY,2017-1-8 1:24:00.0,3481
10212,GBP,CAD,2017-5-23 5:23:00.0,9852
10213,CAD,EUR,2017-3-6 3:26:00.0,6445
10214,XYZ,CAD,2017-7-7 7:47:00.0,10074
10215,EUR,GBP,2017-10-13 10:33:00.0,6627
10216,GBP,USD,2017-9-8 9:32:00.0,3081
10217,GBP,GBP,2017-9-25 9:45:00.0,8762
10218,USD,EUR,2017-8-6 8:34:00.0,9242
10219,JPY,GBP,2017-8-1 8:17:00.0,3813
10220,ABC,JPY,2017-6-16 6:36:00.0,9882
10221,CAD,GBP,2017-3-9 3:37:00.0,4940
10222,CAD,XYZ,2017-3-3 3:59:00.0,7194
10223,ABC,JPY,2017-10-12 10:32:00.0,5818
10224,ABC,EUR,2017-10-18 10:26:00.0,5216
10225,JPY,ABC,2017-0-2 0:50:00.0,7138
10226,AUD,CAD,2017-1-23 1:39:00.0,5072
10227,GBP,ABC,2017-5-6 5:30:00.0,6991
10228,EUR,GBP,2017-2-25 2:33:00.0,9539
10229,USD,GBP,2017-4-13 4:29:00.0,8585
10230,JPY,CAD,2017-0-19 0:39:00.0,5871
10231,GBP,USD,2017-5-4 5:48:00.0,3425
10232,ABC,JPY,2017-6-24 6:24:00.0,1210
10233,GBP,XYZ,2017-5-3 5:43:00.0,7032
10234,USD,USD,2017-0-20 0:24:00.0,5792
10235,CAD,ABC,2017-3-22 3:6:00.0,9713
10236,EUR,AUD,2017-6-13 6:1:00.0,6847
10237,ABC,CAD,2017-2-23 2:11:00.0,9945
10238,ABC,XYZ,2017-6-15 6:11:00.0,2549
10239,AUD,AUD,2017-9-25 9:37:00.0,8314
10240,ABC,CAD,2017-10-3 10:31:00.0,1529
10241,JPY,EUR,2017-4-2 4:10:00.0,7078
10242,EUR,EUR,2017-6-6 6:34:00.0,8044
10243,CAD,GBP,2017-11-25 11:57:00.0,1204
10244,JPY,ABC,2017-4-6 4:54:00.0,7114
10245,JPY,JPY,2017-4-4 4:40:00.0,4896
10246,ABC,XYZ,2017-10-7 10:55:00.0,5485
10247,ABC,AUD,2017-10-21 10:45:00.0,611
10248,USD,AUD,2017-0-25 0:57:00.0,2701
10249,AUD,GBP,2017-9-21 9:1:00.0,9230
10250,USD,AUD,2017-4-17 4:45:00.0,8797
10251,GBP,ABC,2017-5-22 5:30:00.0,9199
10252,XYZ,XYZ,2017-11-23 11:43:00.0,1878
10253,AUD,XYZ,2017-9-23 9:39:00.0,1812
10254,ABC,USD,2017-2-24 2:0:00.0,1526
10255,EUR,AUD,2017-6-25 6:49:00.0,2999
10256,USD,XYZ,2017-4-7 4:47:00.0,623
10257,AUD,GBP,2017-5-5 5:1:00.0,2870
10258,JPY,ABC,2017-8-26 8:42:00.0,4858
10259,EUR,USD,2017-2-20 2:20:00.0,7090
10260,EUR,JPY,2017-6-4 6:36:00.0,4934
10261,GBP,GBP,2017-9-1 9:37:00.0,4930
10262,AUD,AUD,2017-5-13 5:1:00.0,3882
10263,USD,GBP,2017-0-13 0:33:00.0,1553
10264,GBP,GBP,2017-5-25 5:13:00.0,6730
10265,USD,ABC,2017-0-26 0:38:00.0,3750
10266,GBP,ABC,2017-1-18 1:34:00.0,4535
10267,USD,EUR,2017-8-6 8:54:00.0,1522
10268,AUD,ABC,2017-1-18 1:22:00.0,3139
10269,AUD,EUR,2017-1-6 1:26:00.0,7495
10270,GBP,GBP,2017-9-1 9:5:00.0,2970
10271,ABC,XYZ,2017-6-23 6:31:00.0,6173
10272,USD,ABC,2017-8-10 8:6:00.0,9038
10273,USD,EUR,2017-4-10 4:22:00.0,10082
10274,ABC,JPY,2017-10-24 10:28:00.0,6810
10275,AUD,XYZ,2017-9-15 9:3:00.0,1268
10276,USD,GBP,2017-4-9 4:57:00.0,3137
10277,EUR,CAD,2017-2-15 2:7:00.0,8005
10278,ABC,ABC,2017-6-26 6:54:00.0,3692
10279,XYZ,AUD,2017-3-9 3:13:00.0,3956
10280,JPY,GBP,2017-0-13 0:5:00.0,1813
10281,USD,EUR,2017-4-2 4:26:00.0,1602
10282,CAD,GBP,2017-3-5 3:25:00.0,5348
10283,EUR,GBP,2017-6-9 6:41:00.0,2371
10284,ABC,EUR,2017-10-14 10:50:00.0,3856
10285,ABC,XYZ,2017-6-23 6:23:00.0,5341
10286,CAD,JPY,2017-3-12 3:8:00.0,7135
10287,XYZ,XYZ,2017-11-3 11:39:00.0,6974
10288,XYZ,CAD,2017-7-11 7:7:00.0,4698
10289,CAD,EUR,2017-11-14 11:34:00.0,3677
10290,CAD,ABC,2017-7-10 7:14:00.0,1489
10291,JPY,GBP,2017-8-9 8:1:00.0,4501
10292,CAD,GBP,2017-7-1 7:53:00.0,3876
10293,AUD,USD,2017-9-24 9:36:00.0,10413
10294,JPY,ABC,2017-0-26 0:18:00.0,6434
10295,XYZ,JPY,2017-11-0 11:8:00.0,6123
10296,GBP,CAD,2017-9-15 9:47:00.0,9700
10297,AUD,USD,2017-9-16 9:16:00.0,3397
10298,CAD,XYZ,2017-3-7 3:51:00.0,9890
10299,JPY,USD,2017-0-20 0:20:00.0,2276
10300,JPY,XYZ,2017-4-15 4:47:00.0,10187
10301,JPY,XYZ,2017-4-7 4:27:00.0,3035
10302,AUD,USD,2017-1-20 1:56:00.0,605
10303,GBP,USD,2017-9-8 9:56:00.0,1537
10304,JPY,USD,2017-4-8 4:24:00.0,9684
10305,USD,USD,2017-8-8 8:0:00.0,3384
10306,CAD,XYZ,2017-11-11 11:11:00.0,6034
10307,GBP,XYZ,2017-5-19 5:31:00.0,3976
10308,EUR,USD,2017-6-24 6:12:00.0,1706
10309,JPY,CAD,2017-0-19 0:55:00.0,4879
10310,JPY,XYZ,2017-4-7 4:23:00.0,1179
10311,AUD,CAD,2017-9-19 9:27:00.0,1464
10312,USD,EUR,2017-0-6 0:42:00.0,8650
10313,USD,JPY,2017-8-8 8:56:00.0,6628
10314,USD,USD,2017-4-12 4:28:00.0,7432
10315,XYZ,AUD,2017-3-1 3:49:00.0,3556
10316,EUR,CAD,2017-10-19 10:39:00.0,3517
10317,ABC,EUR,2017-6-26 6:42:00.0,9152
10318,EUR,JPY,2017-10-24 10:20:00.0,4406
10319,AUD,JPY,2017-1-20 1:24:00.0,9417
10320,USD,EUR,2017-8-18 8:30:00.0,8666
10321,ABC,AUD,2017-2-1 2:21:00.0,3035
10322,XYZ,ABC,2017-3-26 3:30:00.0,5645
10323,ABC,USD,2017-6-4 6:16:00.0,1086
10324,GBP,EUR,2017-9-2 9:38:00.0,1275
10325,JPY,AUD,2017-8-25 8:5:00.0,3529
10326,USD,CAD,2017-8-7 8:39:00.0,1283
10327,CAD,GBP,2017-3-1 3:45:00.0,7636
10328,ABC,EUR,2017-6-14 6:50:00.0,4168
10329,XYZ,JPY,2017-7-16 7:28:00.0,5411
10330,JPY,JPY,2017-8-24 8:48:00.0,6544
10331,GBP,XYZ,2017-9-11 9:43:00.0,4560
10332,CAD,USD,2017-11-12 11:12:00.0,1883
10333,EUR,XYZ,2017-10-27 10:55:00.0,9609
10334,USD,EUR,2017-4-6 4:54:00.0,4882
10335,EUR,XYZ,2017-10-11 10:11:00.0,7665
10336,ABC,CAD,2017-6-7 6:43:00.0,9889
10337,AUD,XYZ,2017-1-15 1:35:00.0,8196
10338,ABC,CAD,2017-10-15 10:43:00.0,1833
10339,EUR,XYZ,2017-10-11 10:19:00.0,4329
10340,AUD,XYZ,2017-5-27 5:35:00.0,4044
10341,JPY,XYZ,2017-0-7 0:27:00.0,7651
10342,ABC,USD,2017-2-16 2:12:00.0,8814
10343,JPY,CAD,2017-8-3 8:55:00.0,2783
10344,EUR,EUR,2017-2-18 2:2:00.0,3188
10345,JPY,AUD,2017-4-13 4:49:00.0,1009
10346,USD,CAD,2017-8-27 8:51:00.0,8443
10347,JPY,AUD,2017-0-25 0:9:00.0,7801
10348,GBP,GBP,2017-1-5 1:1:00.0,2834
10349,EUR,JPY,2017-6-20 6:56:00.0,6158
10350,JPY,USD,2017-0-4 0:20:00.0,8572
10351,JPY,ABC,2017-4-2 4:10:00.0,866
10352,ABC,GBP,2017-10-5 10:37:00.0,3095
10353,ABC,CAD,2017-6-23 6:23:00.0,7601
10354,USD,EUR,2017-8-18 8:22:00.0,5930
10355,ABC,CAD,2017-6-15 6:11:00.0,5529
10356,XYZ,EUR,2017-11-26 11:14:00.0,2681
10357,ABC,USD,2017-6-20 6:16:00.0,2958
10358,EUR,USD,2017-10-12 10:44:00.0,2178
10359,ABC,GBP,2017-6-1 6:45:00.0,9263
10360,JPY,XYZ,2017-0-15 0:47:00.0,7011
10361,EUR,ABC,2017-6-10 6:26:00.0,8440
10362,AUD,AUD,2017-5-9 5:9:00.0,9818
10363,XYZ,USD,2017-7-12 7:20:00.0,4239
10364,ABC,XYZ,2017-2-15 2:47:00.0,1277
10365,AUD,XYZ,2017-1-11 1:59:00.0,7284
10366,GBP,XYZ,2017-5-11 5:31:00.0,3136
10367,CAD,JPY,2017-11-0 11:16:00.0,10183
10368,USD,EUR,2017-8-14 8:14:00.0,9634
10369,GBP,CAD,2017-9-15 9:23:00.0,3492
10370,CAD,GBP,2017-7-13 7:29:00.0,9860
10371,EUR,AUD,2017-2-17 2:5:00.0,9215
10372,CAD,GBP,2017-7-17 7:17:00.0,3644
10373,USD,USD,2017-4-16 4:24:00.0,5272
10374,ABC,AUD,2017-6-9 6:33:00.0,9907
10375,CAD,USD,2017-3-16 3:32:00.0,1075
10376,JPY,USD,2017-4-0 4:16:00.0,2108
10377,AUD,GBP,2017-1-21 1:41:00.0,3638
10378,AUD,EUR,2017-5-2 5:42:00.0,9471
10379,ABC,USD,2017-10-16 10:56:00.0,7886
10380,ABC,JPY,2017-6-12 6:24:00.0,5290
10381,JPY,CAD,2017-4-3 4:39:00.0,7647
10382,XYZ,USD,2017-3-24 3:32:00.0,4087
10383,JPY,GBP,2017-4-25 4:53:00.0,2949
10384,AUD,JPY,2017-1-12 1:52:00.0,9561
10385,ABC,ABC,2017-10-6 10:6:00.0,5268
10386,EUR,ABC,2017-10-2 10:34:00.0,9544
10387,EUR,XYZ,2017-2-23 2:7:00.0,10601
10388,ABC,EUR,2017-10-2 10:14:00.0,5448
10389,JPY,USD,2017-8-12 8:4:00.0,3076
10390,USD,GBP,2017-4-21 4:49:00.0,9785
10391,EUR,GBP,2017-2-25 2:17:00.0,6771
10392,XYZ,JPY,2017-11-24 11:12:00.0,10267
10393,EUR,EUR,2017-10-26 10:6:00.0,8492
10394,ABC,ABC,2017-6-2 6:46:00.0,9740
10395,AUD,CAD,2017-9-3 9:47:00.0,4736
10396,EUR,GBP,2017-6-1 6:5:00.0,9459
10397,AUD,XYZ,2017-1-23 1:7:00.0,10172
10398,EUR,XYZ,2017-6-27 6:39:00.0,3473
10399,GBP,GBP,2017-9-1 9:37:00.0,2594
10400,USD,EUR,2017-8-14 8:18:00.0,9698
10401,ABC,USD,2017-10-16 10:32:00.0,9222
10402,EUR,JPY,2017-6-12 6:36:00.0,1342
10403,ABC,ABC,2017-2-6 2:42:00.0,8620
10404,ABC,GBP,2017-10-1 10:9:00.0,1007
10405,XYZ,GBP,2017-11-21 11:9:00.0,3072
10406,GBP,ABC,2017-1-10 1:30:00.0,1303
10407,CAD,CAD,2017-11-27 11:3:00.0,8086
10408,JPY,CAD,2017-4-19 4:39:00.0,1839
10409,CAD,ABC,2017-11-10 11:2:00.0,9377
10410,XYZ,JPY,2017-7-12 7:20:00.0,8979
10411,USD,AUD,2017-0-5 0:13:00.0,9261
10412,ABC,USD,2017-2-8 2:24:00.0,9238
10413,ABC,GBP,2017-2-5 2:33:00.0,5695
10414,XYZ,CAD,2017-7-15 7:7:00.0,4138
10415,JPY,CAD,2017-4-19 4:3:00.0,3639
10416,GBP,GBP,2017-9-5 9:33:00.0,2474
10417,AUD,JPY,2017-5-8 5:56:00.0,10361
10418,ABC,XYZ,2017-2-7 2:59:00.0,8829
10419,AUD,EUR,2017-1-2 1:42:00.0,5055
10420,JPY,ABC,2017-4-14 4:54:00.0,1330
10421,JPY,EUR,2017-8-10 8:26:00.0,7182
10422,JPY,GBP,2017-8-9 8:53:00.0,2997
10423,ABC,GBP,2017-10-21 10:25:00.0,5199
10424,JPY,ABC,2017-8-6 8:6:00.0,5202
10425,EUR,CAD,2017-6-27 6:31:00.0,5317
10426,GBP,ABC,2017-5-22 5:54:00.0,5071
10427,JPY,USD,2017-4-16 4:12:00.0,316
10428,EUR,GBP,2017-2-21 2:25:00.0,2483
10429,ABC,CAD,2017-2-23 2:7:00.0,1777
10430,EUR,ABC,2017-10-10 10:2:00.0,6072
10431,CAD,XYZ,2017-7-3 7:7:00.0,5050
10432,GBP,CAD,2017-1-23 1:15:00.0,8444
10433,EUR,XYZ,2017-2-11 2:55:00.0,3705
10434,CAD,AUD,2017-11-17 11:45:00.0,2784
10435,GBP,GBP,2017-1-13 1:53:00.0,8074
10436,GBP,XYZ,2017-9-7 9:27:00.0,4888
10437,EUR,CAD,2017-10-3 10:19:00.0,6941
10438,EUR,EUR,2017-2-10 2:18:00.0,2180
10439,JPY,JPY,2017-0-0 0:52:00.0,8920
10440,EUR,AUD,2017-10-21 10:49:00.0,9015
10441,EUR,EUR,2017-10-6 10:18:00.0,8580
10442,XYZ,ABC,2017-7-10 7:46:00.0,9413
10443,USD,XYZ,2017-0-23 0:11:00.0,7527
10444,AUD,JPY,2017-5-4 5:24:00.0,10041
10445,AUD,EUR,2017-9-18 9:50:00.0,10423
10446,CAD,ABC,2017-3-18 3:50:00.0,2441
10447,AUD,EUR,2017-9-2 9:2:00.0,9823
10448,XYZ,CAD,2017-3-3 3:11:00.0,2202
10449,GBP,GBP,2017-9-21 9:33:00.0,3498
10450,CAD,USD,2017-11-0 11:8:00.0,779
10451,USD,ABC,2017-4-22 4:26:00.0,2934
10452,GBP,EUR,2017-1-14 1:10:00.0,2027
10453,USD,ABC,2017-0-2 0:2:00.0,4510
10454,CAD,GBP,2017-3-21 3:25:00.0,3860
10455,CAD,CAD,2017-3-11 3:11:00.0,4222
10456,ABC,USD,2017-6-16 6:28:00.0,3670
10457,XYZ,GBP,2017-11-17 11:5:00.0,6504
10458,AUD,EUR,2017-9-26 9:38:00.0,8983
10459,JPY,EUR,2017-8-10 8:38:00.0,7350
10460,JPY,USD,2017-0-16 0:20:00.0,10012
10461,AUD,JPY,2017-5-16 5:16:00.0,993
10462,EUR,GBP,2017-10-13 10:41:00.0,5875
10463,CAD,XYZ,2017-7-27 7:59:00.0,5498
10464,AUD,GBP,2017-5-17 5:21:00.0,7886
10465,ABC,XYZ,2017-6-27 6:27:00.0,4605
10466,JPY,EUR,2017-8-10 8:50:00.0,10198
10467,AUD,EUR,2017-5-18 5:34:00.0,10183
10468,CAD,GBP,2017-3-9 3:41:00.0,5116
10469,XYZ,GBP,2017-3-25 3:13:00.0,2992
10470,GBP,EUR,2017-9-6 9:10:00.0,9115
10471,CAD,JPY,2017-11-12 11:44:00.0,1231
10472,USD,XYZ,2017-8-15 8:43:00.0,1839
10473,CAD,USD,2017-3-8 3:48:00.0,3307
10474,AUD,JPY,2017-5-4 5:4:00.0,785
10475,USD,USD,2017-4-20 4:40:00.0,10048
10476,XYZ,XYZ,2017-3-7 3:59:00.0,3198
10477,JPY,ABC,2017-4-2 4:10:00.0,10642
10478,USD,AUD,2017-0-17 0:41:00.0,4525
10479,ABC,CAD,2017-6-19 6:31:00.0,5385
10480,ABC,GBP,2017-2-25 2:41:00.0,3031
10481,JPY,XYZ,2017-0-19 0:43:00.0,9555
10482,XYZ,AUD,2017-11-25 11:53:00.0,2228
