100062,XYZ,USD,2017-11-12 11:28:00.0,567
100063,XYZ,GBP,2017-3-13 3:29:00.0,2024
100064,JPY,EUR,2017-8-22 8:14:00.0,5934
100065,AUD,ABC,2017-1-26 1:26:00.0,9883
100066,GBP,JPY,2017-1-8 1:0:00.0,9925
100067,CAD,XYZ,2017-11-27 11:59:00.0,5898
100068,JPY,EUR,2017-4-10 4:50:00.0,5766
100069,JPY,AUD,2017-0-5 0:53:00.0,4633
100070,JPY,CAD,2017-8-23 8:35:00.0,3871
100071,CAD,JPY,2017-3-16 3:36:00.0,1391
100072,CAD,ABC,2017-3-14 3:2:00.0,3905
100073,ABC,USD,2017-6-4 6:0:00.0,1038
100074,GBP,EUR,2017-9-10 9:6:00.0,6443
100075,GBP,JPY,2017-9-8 9:0:00.0,9981
100076,XYZ,AUD,2017-3-9 3:5:00.0,6452
100077,CAD,ABC,2017-7-14 7:38:00.0,1033
100078,JPY,CAD,2017-8-19 8:27:00.0,2583
100079,AUD,EUR,2017-5-26 5:50:00.0,2727
100080,CAD,USD,2017-7-8 7:40:00.0,6699
100081,USD,EUR,2017-0-6 0:18:00.0,8082
100082,USD,JPY,2017-8-0 8:40:00.0,10468
100083,GBP,USD,2017-1-16 1:44:00.0,5193
100084,XYZ,XYZ,2017-7-7 7:3:00.0,9158
100085,GBP,CAD,2017-5-27 5:7:00.0,5228
100086,AUD,XYZ,2017-9-11 9:15:00.0,4884
100087,JPY,EUR,2017-0-26 0:50:00.0,7582
100088,CAD,JPY,2017-11-4 11:0:00.0,5655
100089,EUR,AUD,2017-10-9 10:45:00.0,4567
100090,USD,AUD,2017-4-5 4:9:00.0,5541
100091,EUR,AUD,2017-2-9 2:17:00.0,8303
100092,XYZ,GBP,2017-7-25 7:45:00.0,7712
100093,ABC,XYZ,2017-2-7 2:35:00.0,6509
100094,GBP,CAD,2017-1-23 1:59:00.0,3132
100095,XYZ,GBP,2017-3-21 3:49:00.0,2584
100096,EUR,USD,2017-2-8 2:32:00.0,9466
100097,CAD,CAD,2017-3-19 3:51:00.0,4470
100098,USD,USD,2017-0-0 0:52:00.0,1448
100099,GBP,CAD,2017-1-7 1:43:00.0,5468
100100,ABC,AUD,2017-2-13 2:1:00.0,1643
100101,JPY,GBP,2017-4-1 4:21:00.0,9925
100102,JPY,AUD,2017-8-21 8:33:00.0,6433
100103,EUR,XYZ,2017-2-19 2:59:00.0,7865
100104,JPY,JPY,2017-4-12 4:32:00.0,8816
100105,AUD,JPY,2017-5-4 5:8:00.0,2281
100106,JPY,JPY,2017-0-0 0:28:00.0,6224
100107,AUD,USD,2017-1-24 1:32:00.0,501
100108,ABC,JPY,2017-10-16 10:44:00.0,8458
100109,XYZ,XYZ,2017-3-7 3:35:00.0,5638
100110,GBP,AUD,2017-5-9 5:37:00.0,3998
100111,ABC,USD,2017-6-0 6:48:00.0,6950
100112,CAD,EUR,2017-3-26 3:18:00.0,1589
100113,GBP,GBP,2017-5-5 5:17:00.0,1826
100114,GBP,GBP,2017-5-17 5:13:00.0,8738
100115,CAD,USD,2017-3-24 3:4:00.0,6227
100116,EUR,EUR,2017-10-10 10:58:00.0,7916
100117,ABC,USD,2017-10-16 10:16:00.0,8758
100118,EUR,CAD,2017-10-7 10:11:00.0,4421
100119,CAD,XYZ,2017-3-23 3:35:00.0,4226
100120,GBP,CAD,2017-9-23 9:23:00.0,4412
100121,JPY,JPY,2017-4-24 4:56:00.0,4472
100122,CAD,JPY,2017-7-24 7:28:00.0,3215
100123,JPY,AUD,2017-8-13 8:17:00.0,9825
100124,JPY,ABC,2017-8-2 8:10:00.0,986
100125,JPY,AUD,2017-8-25 8:33:00.0,5993
100126,ABC,JPY,2017-6-12 6:44:00.0,4338
100127,USD,AUD,2017-0-5 0:41:00.0,933
100128,CAD,XYZ,2017-7-19 7:47:00.0,6034
100129,JPY,CAD,2017-4-23 4:27:00.0,2023
100130,XYZ,EUR,2017-11-22 11:14:00.0,1929
100131,JPY,GBP,2017-8-17 8:41:00.0,2005
100132,CAD,CAD,2017-3-3 3:23:00.0,1086
100133,ABC,USD,2017-6-8 6:56:00.0,4222
100134,AUD,USD,2017-9-24 9:24:00.0,10421
100135,GBP,CAD,2017-1-23 1:43:00.0,2380
100136,EUR,USD,2017-10-16 10:0:00.0,10170
100137,ABC,AUD,2017-10-21 10:29:00.0,3899
100138,ABC,JPY,2017-2-24 2:4:00.0,4466
100139,EUR,CAD,2017-6-3 6:11:00.0,3093
100140,ABC,USD,2017-6-12 6:40:00.0,390
100141,USD,XYZ,2017-0-23 0:55:00.0,5367
100142,ABC,XYZ,2017-10-23 10:15:00.0,9621
100143,USD,AUD,2017-4-13 4:21:00.0,8037
100144,EUR,XYZ,2017-2-11 2:51:00.0,9105
100145,GBP,CAD,2017-9-23 9:15:00.0,8724
100146,XYZ,XYZ,2017-11-23 11:11:00.0,10870
100147,XYZ,USD,2017-3-16 3:12:00.0,2895
100148,GBP,JPY,2017-5-16 5:24:00.0,5597
100149,CAD,GBP,2017-3-1 3:45:00.0,9948
100150,GBP,CAD,2017-5-15 5:43:00.0,10308
100151,USD,CAD,2017-8-7 8:39:00.0,6899
100152,GBP,JPY,2017-9-16 9:56:00.0,7325
100153,JPY,XYZ,2017-8-7 8:39:00.0,8243
100154,AUD,AUD,2017-1-5 1:53:00.0,6250
100155,USD,EUR,2017-8-18 8:46:00.0,3690
100156,XYZ,XYZ,2017-3-7 3:55:00.0,1654
100157,USD,CAD,2017-8-23 8:23:00.0,5675
100158,JPY,JPY,2017-4-24 4:28:00.0,4024
100159,AUD,EUR,2017-5-14 5:58:00.0,4519
100160,JPY,XYZ,2017-4-11 4:51:00.0,2555
100161,XYZ,AUD,2017-7-25 7:21:00.0,1684
100162,XYZ,AUD,2017-3-13 3:1:00.0,7084
100163,ABC,ABC,2017-6-22 6:42:00.0,10196
100164,JPY,EUR,2017-4-10 4:42:00.0,3494
100165,AUD,AUD,2017-1-13 1:13:00.0,10082
100166,GBP,CAD,2017-5-15 5:39:00.0,5964
100167,ABC,XYZ,2017-2-3 2:27:00.0,2677
100168,CAD,XYZ,2017-3-23 3:3:00.0,5634
100169,JPY,ABC,2017-0-14 0:54:00.0,7746
100170,USD,ABC,2017-0-26 0:58:00.0,5414
100171,CAD,XYZ,2017-3-23 3:39:00.0,7818
100172,EUR,XYZ,2017-2-11 2:27:00.0,2193
100173,ABC,GBP,2017-2-9 2:21:00.0,3143
100174,JPY,EUR,2017-4-26 4:50:00.0,606
100175,XYZ,AUD,2017-3-25 3:41:00.0,6292
100176,JPY,EUR,2017-8-14 8:46:00.0,8846
100177,AUD,CAD,2017-9-15 9:7:00.0,8496
100178,USD,GBP,2017-4-25 4:41:00.0,7697
100179,USD,GBP,2017-0-21 0:57:00.0,649
100180,CAD,AUD,2017-7-9 7:1:00.0,5728
100181,USD,ABC,2017-0-22 0:46:00.0,1038
100182,CAD,GBP,2017-11-17 11:37:00.0,6156
100183,CAD,GBP,2017-11-9 11:49:00.0,9500
100184,JPY,USD,2017-0-12 0:36:00.0,4540
100185,USD,ABC,2017-4-22 4:22:00.0,2398
100186,GBP,USD,2017-9-0 9:44:00.0,473
100187,ABC,ABC,2017-10-14 10:38:00.0,7756
100188,ABC,GBP,2017-10-25 10:5:00.0,8191
100189,XYZ,XYZ,2017-3-11 3:3:00.0,9814
100190,EUR,GBP,2017-10-17 10:9:00.0,7411
100191,ABC,XYZ,2017-6-27 6:23:00.0,3005
100192,XYZ,CAD,2017-11-11 11:47:00.0,5090
100193,AUD,CAD,2017-5-3 5:7:00.0,656
100194,USD,ABC,2017-0-26 0:50:00.0,5070
100195,EUR,EUR,2017-6-14 6:42:00.0,668
100196,USD,JPY,2017-0-12 0:48:00.0,1116
100197,CAD,ABC,2017-7-2 7:50:00.0,3713
100198,GBP,JPY,2017-5-0 5:8:00.0,2381
100199,ABC,CAD,2017-10-7 10:19:00.0,9977
100200,JPY,USD,2017-8-20 8:40:00.0,4116
100201,USD,AUD,2017-0-9 0:29:00.0,2613
100202,GBP,EUR,2017-1-22 1:42:00.0,9779
100203,XYZ,EUR,2017-3-14 3:18:00.0,6841
100204,USD,GBP,2017-0-21 0:1:00.0,1881
100205,XYZ,EUR,2017-11-6 11:26:00.0,1945
100206,ABC,EUR,2017-10-26 10:58:00.0,9704
100207,USD,EUR,2017-8-22 8:34:00.0,6466
100208,CAD,GBP,2017-11-17 11:29:00.0,6476
100209,CAD,EUR,2017-3-6 3:58:00.0,7197
100210,XYZ,GBP,2017-7-13 7:37:00.0,6296
100211,USD,ABC,2017-0-14 0:38:00.0,5446
100212,GBP,USD,2017-5-20 5:8:00.0,7513
100213,AUD,ABC,2017-5-6 5:34:00.0,739
100214,JPY,CAD,2017-4-27 4:11:00.0,8279
100215,USD,CAD,2017-0-27 0:7:00.0,883
100216,ABC,ABC,2017-2-22 2:2:00.0,3172
100217,ABC,ABC,2017-6-14 6:42:00.0,7340
100218,GBP,JPY,2017-9-8 9:0:00.0,7581
100219,JPY,GBP,2017-8-1 8:5:00.0,7445
100220,ABC,USD,2017-6-12 6:40:00.0,7022
100221,XYZ,GBP,2017-3-17 3:57:00.0,1672
100222,GBP,AUD,2017-9-17 9:1:00.0,1006
100223,JPY,GBP,2017-0-13 0:33:00.0,9157
100224,ABC,JPY,2017-2-8 2:36:00.0,4946
100225,ABC,JPY,2017-10-24 10:20:00.0,9018
100226,EUR,GBP,2017-10-13 10:29:00.0,1219
100227,ABC,GBP,2017-10-21 10:57:00.0,9127
100228,XYZ,XYZ,2017-11-11 11:15:00.0,2758
100229,ABC,JPY,2017-10-8 10:48:00.0,2930
100230,AUD,JPY,2017-5-4 5:8:00.0,9441
100231,USD,USD,2017-8-4 8:36:00.0,976
100232,GBP,AUD,2017-5-1 5:33:00.0,9782
100233,USD,XYZ,2017-8-7 8:15:00.0,7935
100234,XYZ,GBP,2017-11-13 11:45:00.0,2024
100235,USD,CAD,2017-0-27 0:59:00.0,787
100236,ABC,ABC,2017-6-2 6:18:00.0,764
100237,EUR,USD,2017-6-0 6:16:00.0,5338
100238,ABC,EUR,2017-10-6 10:58:00.0,8704
100239,EUR,USD,2017-10-24 10:48:00.0,8930
100240,EUR,CAD,2017-6-3 6:11:00.0,7517
100241,XYZ,CAD,2017-3-27 3:7:00.0,4482
100242,CAD,AUD,2017-11-1 11:49:00.0,5088
100243,XYZ,CAD,2017-11-3 11:19:00.0,66
100244,XYZ,AUD,2017-11-17 11:1:00.0,7684
100245,AUD,CAD,2017-5-23 5:19:00.0,8952
100246,JPY,USD,2017-0-0 0:36:00.0,8524
100247,EUR,EUR,2017-2-22 2:54:00.0,7956
100248,JPY,ABC,2017-4-26 4:46:00.0,3122
100249,EUR,XYZ,2017-2-3 2:7:00.0,7793
100250,GBP,ABC,2017-9-2 9:6:00.0,10183
100251,JPY,USD,2017-8-16 8:28:00.0,8700
100252,ABC,JPY,2017-6-8 6:16:00.0,5626
100253,EUR,JPY,2017-2-8 2:52:00.0,8310
100254,CAD,GBP,2017-3-1 3:17:00.0,5508
100255,EUR,EUR,2017-6-26 6:18:00.0,8812
100256,GBP,JPY,2017-1-20 1:24:00.0,1725
100257,XYZ,GBP,2017-11-9 11:33:00.0,6400
100258,JPY,AUD,2017-0-9 0:5:00.0,6193
100259,JPY,AUD,2017-8-9 8:53:00.0,6265
100260,GBP,XYZ,2017-1-15 1:47:00.0,7496
100261,CAD,EUR,2017-3-10 3:42:00.0,5485
100262,GBP,GBP,2017-1-5 1:37:00.0,6618
100263,EUR,JPY,2017-10-20 10:4:00.0,2558
100264,GBP,USD,2017-9-8 9:56:00.0,7041
100265,EUR,CAD,2017-10-15 10:51:00.0,5893
100266,GBP,ABC,2017-9-2 9:34:00.0,4111
100267,USD,USD,2017-4-16 4:44:00.0,10192
100268,GBP,GBP,2017-1-9 1:57:00.0,4578
100269,USD,CAD,2017-4-19 4:27:00.0,8587
100270,EUR,GBP,2017-6-1 6:17:00.0,9555
100271,CAD,XYZ,2017-3-23 3:39:00.0,4650
100272,ABC,XYZ,2017-10-23 10:51:00.0,2789
100273,JPY,GBP,2017-8-21 8:21:00.0,2029
100274,EUR,EUR,2017-2-6 2:42:00.0,10276
100275,JPY,JPY,2017-8-8 8:24:00.0,8712
100276,AUD,CAD,2017-9-3 9:43:00.0,408
100277,USD,AUD,2017-4-9 4:25:00.0,6501
100278,JPY,XYZ,2017-8-27 8:39:00.0,2259
100279,CAD,XYZ,2017-3-7 3:3:00.0,8250
100280,USD,USD,2017-0-4 0:12:00.0,4672
100281,ABC,AUD,2017-2-1 2:57:00.0,3035
100282,ABC,EUR,2017-10-6 10:38:00.0,8568
100283,CAD,EUR,2017-3-18 3:46:00.0,2597
100284,USD,EUR,2017-4-2 4:46:00.0,6882
100285,AUD,AUD,2017-1-5 1:29:00.0,5586
100286,GBP,USD,2017-9-12 9:52:00.0,4969
100287,GBP,AUD,2017-5-9 5:21:00.0,2878
100288,EUR,XYZ,2017-10-7 10:31:00.0,1329
100289,GBP,EUR,2017-9-18 9:46:00.0,7747
100290,GBP,JPY,2017-5-16 5:8:00.0,5469
100291,GBP,ABC,2017-9-2 9:34:00.0,1807
100292,ABC,USD,2017-2-20 2:0:00.0,5918
100293,AUD,JPY,2017-5-24 5:4:00.0,7769
100294,CAD,AUD,2017-7-1 7:45:00.0,9288
100295,EUR,XYZ,2017-10-23 10:51:00.0,7737
100296,XYZ,XYZ,2017-7-15 7:27:00.0,10534
100297,XYZ,XYZ,2017-3-3 3:15:00.0,5558
100298,GBP,XYZ,2017-9-3 9:35:00.0,4768
100299,EUR,ABC,2017-6-14 6:34:00.0,4328
100300,CAD,ABC,2017-3-18 3:50:00.0,3729
100301,CAD,EUR,2017-3-6 3:34:00.0,1373
100302,AUD,ABC,2017-9-10 9:34:00.0,4443
100303,GBP,EUR,2017-9-26 9:54:00.0,7403
100304,CAD,XYZ,2017-7-11 7:27:00.0,178
100305,AUD,GBP,2017-9-21 9:49:00.0,9446
100306,XYZ,EUR,2017-11-6 11:38:00.0,817
100307,USD,EUR,2017-8-26 8:38:00.0,3018
100308,JPY,XYZ,2017-4-3 4:51:00.0,6507
100309,CAD,XYZ,2017-3-3 3:7:00.0,8562
100310,CAD,USD,2017-11-16 11:32:00.0,7843
100311,ABC,JPY,2017-10-4 10:8:00.0,4418
100312,USD,AUD,2017-0-25 0:33:00.0,3725
100313,USD,EUR,2017-0-6 0:42:00.0,9562
100314,JPY,JPY,2017-4-16 4:44:00.0,7192
100315,GBP,CAD,2017-9-19 9:19:00.0,10828
100316,ABC,CAD,2017-2-15 2:3:00.0,3201
100317,GBP,ABC,2017-1-26 1:58:00.0,9919
100318,GBP,EUR,2017-5-18 5:46:00.0,3299
100319,EUR,JPY,2017-2-16 2:24:00.0,5310
100320,GBP,AUD,2017-5-21 5:21:00.0,5614
100321,USD,XYZ,2017-0-7 0:39:00.0,1607
100322,CAD,JPY,2017-11-12 11:52:00.0,5311
100323,JPY,USD,2017-4-0 4:20:00.0,8604
100324,GBP,CAD,2017-5-19 5:23:00.0,2236
100325,ABC,EUR,2017-10-26 10:6:00.0,5032
100326,CAD,USD,2017-11-4 11:44:00.0,8435
100327,AUD,ABC,2017-9-10 9:50:00.0,475
100328,ABC,XYZ,2017-2-11 2:59:00.0,8653
100329,EUR,AUD,2017-10-17 10:25:00.0,7151
100330,CAD,XYZ,2017-7-15 7:59:00.0,3530
100331,JPY,AUD,2017-8-13 8:9:00.0,473
100332,CAD,USD,2017-3-24 3:40:00.0,2235
100333,JPY,ABC,2017-0-26 0:26:00.0,2850
100334,AUD,JPY,2017-9-0 9:44:00.0,10193
100335,ABC,CAD,2017-6-23 6:51:00.0,9145
100336,JPY,AUD,2017-4-13 4:9:00.0,2761
100337,EUR,EUR,2017-2-18 2:14:00.0,5260
100338,ABC,ABC,2017-10-10 10:42:00.0,1764
100339,AUD,USD,2017-9-24 9:44:00.0,4237
100340,EUR,AUD,2017-6-25 6:5:00.0,4207
100341,CAD,ABC,2017-7-6 7:26:00.0,7369
100342,GBP,CAD,2017-1-11 1:43:00.0,10212
100343,XYZ,GBP,2017-7-21 7:29:00.0,9560
100344,AUD,JPY,2017-9-8 9:40:00.0,7609
100345,GBP,EUR,2017-9-26 9:14:00.0,2043
100346,ABC,GBP,2017-10-25 10:37:00.0,9879
100347,ABC,CAD,2017-2-23 2:15:00.0,8801
100348,XYZ,CAD,2017-7-23 7:11:00.0,4370
100349,JPY,JPY,2017-4-20 4:24:00.0,1520
100350,AUD,CAD,2017-1-27 1:7:00.0,7640
100351,JPY,AUD,2017-8-1 8:49:00.0,7945
100352,CAD,JPY,2017-7-0 7:56:00.0,6935
100353,JPY,USD,2017-4-4 4:40:00.0,8652
100354,USD,ABC,2017-0-18 0:30:00.0,1670
100355,ABC,EUR,2017-2-2 2:50:00.0,8680
100356,AUD,USD,2017-5-20 5:4:00.0,5189
100357,AUD,CAD,2017-1-19 1:19:00.0,6864
100358,GBP,USD,2017-9-0 9:52:00.0,6041
100359,ABC,JPY,2017-10-16 10:56:00.0,4050
100360,GBP,CAD,2017-9-15 9:15:00.0,7092
100361,GBP,ABC,2017-9-2 9:26:00.0,5783
100362,ABC,CAD,2017-6-7 6:47:00.0,2057
100363,USD,XYZ,2017-0-23 0:23:00.0,5367
100364,AUD,JPY,2017-5-0 5:4:00.0,6865
100365,EUR,CAD,2017-10-3 10:59:00.0,6741
100366,GBP,JPY,2017-9-16 9:12:00.0,8725
100367,CAD,CAD,2017-7-15 7:27:00.0,6494
100368,CAD,USD,2017-7-8 7:56:00.0,4707
100369,CAD,USD,2017-7-4 7:8:00.0,5411
100370,CAD,AUD,2017-3-13 3:33:00.0,3216
100371,AUD,EUR,2017-9-2 9:38:00.0,10503
100372,JPY,GBP,2017-0-25 0:41:00.0,9453
100373,USD,GBP,2017-8-13 8:29:00.0,8817
100374,EUR,GBP,2017-2-1 2:13:00.0,2763
100375,CAD,GBP,2017-3-17 3:21:00.0,6092
100376,EUR,CAD,2017-10-7 10:31:00.0,8293
100377,CAD,CAD,2017-11-15 11:51:00.0,2918
100378,XYZ,JPY,2017-3-20 3:8:00.0,1347
100379,GBP,XYZ,2017-9-7 9:47:00.0,8384
100380,JPY,EUR,2017-8-6 8:46:00.0,10110
100381,JPY,EUR,2017-0-14 0:34:00.0,2734
100382,JPY,GBP,2017-0-1 0:37:00.0,1613
100383,USD,AUD,2017-8-1 8:37:00.0,6285
100384,EUR,EUR,2017-10-26 10:30:00.0,8740
100385,ABC,JPY,2017-2-20 2:44:00.0,5674
100386,AUD,GBP,2017-1-25 1:41:00.0,6334
100387,GBP,JPY,2017-9-0 9:16:00.0,4117
100388,ABC,XYZ,2017-10-7 10:31:00.0,5661
100389,JPY,USD,2017-0-12 0:12:00.0,8492
100390,USD,XYZ,2017-8-23 8:35:00.0,6431
100391,EUR,ABC,2017-10-18 10:54:00.0,9240
100392,CAD,CAD,2017-11-7 11:7:00.0,4558
100393,ABC,AUD,2017-6-13 6:37:00.0,9435
100394,XYZ,AUD,2017-7-25 7:49:00.0,5292
100395,ABC,USD,2017-6-24 6:28:00.0,5070
100396,CAD,EUR,2017-11-2 11:26:00.0,3989
100397,AUD,XYZ,2017-1-11 1:31:00.0,8508
100398,ABC,AUD,2017-6-17 6:13:00.0,7307
100399,AUD,CAD,2017-5-23 5:43:00.0,7952
100400,EUR,EUR,2017-10-6 10:10:00.0,5196
100401,AUD,ABC,2017-5-14 5:34:00.0,3371
100402,USD,ABC,2017-4-18 4:6:00.0,7446
100403,CAD,JPY,2017-11-0 11:28:00.0,8607
100404,CAD,ABC,2017-3-22 3:38:00.0,4833
100405,EUR,USD,2017-10-4 10:36:00.0,6938
100406,CAD,AUD,2017-7-1 7:37:00.0,10112
100407,XYZ,CAD,2017-3-15 3:7:00.0,9162
100408,JPY,USD,2017-0-8 0:16:00.0,1612
100409,CAD,USD,2017-11-16 11:24:00.0,8443
100410,AUD,CAD,2017-5-7 5:27:00.0,1768
100411,CAD,EUR,2017-7-18 7:54:00.0,1269
100412,JPY,GBP,2017-4-5 4:41:00.0,6741
100413,ABC,JPY,2017-10-4 10:40:00.0,5874
100414,AUD,USD,2017-9-16 9:32:00.0,3957
100415,JPY,CAD,2017-8-11 8:27:00.0,4631
100416,CAD,EUR,2017-7-6 7:30:00.0,2229
100417,CAD,JPY,2017-11-8 11:24:00.0,4647
100418,CAD,ABC,2017-7-14 7:34:00.0,9521
100419,GBP,EUR,2017-9-10 9:58:00.0,2691
100420,JPY,GBP,2017-0-21 0:13:00.0,2685
100421,GBP,GBP,2017-1-25 1:17:00.0,9562
100422,USD,JPY,2017-4-12 4:44:00.0,5612
100423,EUR,USD,2017-2-8 2:36:00.0,5818
100424,AUD,JPY,2017-9-4 9:40:00.0,10041
100425,EUR,JPY,2017-6-20 6:12:00.0,1342
100426,EUR,AUD,2017-6-17 6:29:00.0,10055
100427,JPY,EUR,2017-0-26 0:38:00.0,430
100428,AUD,EUR,2017-9-18 9:26:00.0,9503
100429,CAD,XYZ,2017-7-23 7:55:00.0,4522
100430,ABC,GBP,2017-6-9 6:1:00.0,5191
100431,EUR,CAD,2017-2-15 2:59:00.0,1461
100432,EUR,XYZ,2017-10-19 10:35:00.0,5417
100433,AUD,USD,2017-9-0 9:52:00.0,7741
100434,XYZ,USD,2017-3-20 3:4:00.0,9575
100435,JPY,ABC,2017-4-26 4:46:00.0,7754
100436,XYZ,AUD,2017-7-5 7:33:00.0,2748
100437,ABC,CAD,2017-10-23 10:59:00.0,6353
100438,GBP,CAD,2017-5-27 5:55:00.0,5964
100439,JPY,AUD,2017-8-21 8:5:00.0,8665
100440,XYZ,EUR,2017-7-22 7:38:00.0,7961
100441,AUD,GBP,2017-9-17 9:45:00.0,6118
100442,ABC,JPY,2017-10-16 10:8:00.0,8874
100443,JPY,JPY,2017-0-16 0:32:00.0,6112
100444,EUR,CAD,2017-6-3 6:43:00.0,3269
100445,CAD,EUR,2017-3-6 3:30:00.0,1197
100446,CAD,USD,2017-7-8 7:28:00.0,7571
100447,EUR,CAD,2017-6-27 6:3:00.0,6853
100448,AUD,USD,2017-9-12 9:44:00.0,1181
100449,XYZ,USD,2017-11-4 11:8:00.0,4007
100450,EUR,AUD,2017-2-1 2:29:00.0,7871
100451,ABC,GBP,2017-2-25 2:9:00.0,935
100452,ABC,AUD,2017-10-21 10:21:00.0,9891
100453,JPY,ABC,2017-0-6 0:58:00.0,3242
100454,USD,XYZ,2017-0-7 0:39:00.0,5407
100455,AUD,ABC,2017-1-14 1:30:00.0,9083
100456,CAD,XYZ,2017-3-27 3:59:00.0,6890
100457,USD,XYZ,2017-0-7 0:35:00.0,4975
100458,AUD,CAD,2017-1-19 1:3:00.0,1432
100459,JPY,CAD,2017-8-3 8:59:00.0,8999
100460,XYZ,JPY,2017-7-8 7:0:00.0,8931
100461,EUR,ABC,2017-10-18 10:6:00.0,4024
100462,AUD,ABC,2017-5-26 5:22:00.0,9947
100463,GBP,AUD,2017-5-5 5:53:00.0,1046
100464,EUR,AUD,2017-6-13 6:17:00.0,4127
100465,EUR,ABC,2017-2-2 2:34:00.0,7592
100466,ABC,USD,2017-2-20 2:4:00.0,1150
100467,ABC,GBP,2017-2-5 2:57:00.0,4191
100468,USD,ABC,2017-4-22 4:10:00.0,3918
100469,XYZ,ABC,2017-11-18 11:42:00.0,10845
100470,EUR,XYZ,2017-2-15 2:51:00.0,2393
100471,CAD,XYZ,2017-7-11 7:3:00.0,6842
100472,GBP,EUR,2017-1-22 1:54:00.0,9571
100473,GBP,XYZ,2017-1-15 1:19:00.0,8584
100474,GBP,EUR,2017-5-26 5:30:00.0,7923
100475,JPY,XYZ,2017-8-3 8:23:00.0,8475
100476,AUD,GBP,2017-1-17 1:49:00.0,5158
100477,CAD,JPY,2017-11-8 11:40:00.0,4727
100478,JPY,EUR,2017-8-14 8:58:00.0,6734
100479,GBP,AUD,2017-9-9 9:13:00.0,3230
100480,JPY,USD,2017-8-20 8:52:00.0,4076
100481,ABC,XYZ,2017-2-11 2:55:00.0,5453
100482,ABC,EUR,2017-10-6 10:14:00.0,4584
